"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6"
-4,80;-45,01;-56,87;-83,04;-49,19;-48,62
-5,26;-45,64;-56,12;-83,72;-47,53;-48,27
-6,01;-46,44;-54,97;-84,41;-46,27;-47,87
-6,46;-47,59;-53,49;-85,15;-45,35;-47,70
-7,27;-48,33;-52,51;-85,67;-43,86;-47,53
-7,62;-48,91;-51,36;-86,19;-42,77;-47,30
-8,08;-49,19;-49,88;-86,75;-42,08;-47,24
-7,90;-49,65;-49,07;-87,10;-40,59;-47,42
-8,11;-50,40;-47,18;-87,50;-39,45;-47,64
-9,73;-50,97;-45,98;-87,72;-38,82;-47,47
-10,48;-51,37;-44,89;-87,67;-38,01;-48,05
-11,00;-51,54;-43,17;-87,94;-36,87;-48,39
-12,00;-51,72;-42,37;-87,72;-36,12;-48,73
-10,17;-51,94;-40,48;-87,77;-35,66;-49,08
-12,43;-52,00;-39,33;-87,65;-34,98;-49,42
-13,35;-51,77;-38,02;-87,31;-34,29;-49,77
-14,10;-51,83;-36,30;-86,97;-33,54;-50,05
-14,85;-51,66;-35,50;-86,67;-32,97;-50,46
-14,92;-51,60;-33,60;-86,16;-32,62;-51,32
-12,80;-51,08;-32,40;-85,70;-32,22;-52,29
-16,27;-50,62;-31,31;-85,01;-32,05;-52,81
-16,96;-49,82;-29,59;-84,32;-31,82;-53,21
-17,83;-49,53;-28,68;-83,69;-31,88;-54,02
-18,60;-49,02;-27,24;-82,83;-31,65;-55,10
-16,33;-48,56;-25,98;-82,02;-31,65;-56,02
-16,13;-48,04;-25,07;-80,99;-31,59;-56,60
-19,31;-46,67;-23,58;-79,96;-31,82;-57,57
-20,35;-45,98;-22,48;-78,98;-31,76;-58,89
-20,69;-45,35;-21,80;-77,78;-31,88;-59,69
-21,04;-44,66;-20,31;-76,57;-32,28;-60,67
-22,15;-43,11;-19,10;-75,37;-32,39;-61,93
-19,55;-42,25;-18,70;-74,22;-32,62;-62,91
-19,60;-41,62;-17,96;-72,85;-33,31;-64,11
-20,12;-39,85;-16,58;-71,47;-34,00;-65,37
-20,04;-39,05;-15,83;-70,15;-34,74;-66,35
-22,87;-38,25;-15,32;-68,60;-35,26;-67,56
-23,50;-36,24;-14,86;-67,00;-35,66;-68,71
-23,68;-35,49;-14,17;-65,74;-36,40;-70,14
-23,85;-34,41;-13,48;-63,91;-37,78;-71,34
-24,08;-32,69;-12,68;-62,64;-38,47;-72,49
-24,02;-31,89;-12,27;-60,87;-38,98;-73,92
-24,25;-29,94;-12,10;-59,44;-40,19;-75,13
-24,25;-28,96;-11,87;-57,32;-41,57;-76,28
-24,25;-27,94;-11,93;-56,40;-42,08;-77,71
-24,31;-25,98;-11,70;-54,06;-43,23;-78,86
-24,08;-25,13;-11,70;-53,19;-44,72;-80,29
-24,14;-23,46;-11,70;-50,62;-45,64;-81,50
-23,97;-22,26;-11,64;-49,64;-47,02;-82,65
-23,80;-21,23;-11,87;-47,58;-48,51;-84,08
-23,74;-19,22;-11,81;-46,38;-49,37;-85,28
-23,76;-18,54;-11,98;-44,32;-51,03;-86,49
-21,28;-17,16;-12,03;-43,06;-52,13;-87,69
-20,24;-15,61;-12,43;-41,22;-53,73;-88,90
-19,90;-14,93;-13,35;-39,91;-55,16;-90,10
-19,44;-13,49;-14,10;-38,42;-56,20;-91,31
-18,90;-12,11;-14,61;-36,47;-58,03;-92,57
-21,04;-11,66;-15,19;-35,73;-59,36;-93,60
-20,93;-10,23;-15,23;-33,55;-60,96;-94,63
-20,71;-8,78;-16,50;-32,69;-62,28;-95,66
-20,73;-8,39;-17,65;-31,03;-63,89;-96,70
-17,27;-7,65;-18,40;-29,76;-65,21;-97,73
-16,34;-6,32;-18,55;-28,91;-66,81;-98,81
-15,86;-5,28;-20,28;-27,13;-68,14;-99,67
-17,84;-5,06;-21,49;-26,27;-69,74;-100,53
-17,61;-4,37;-21,65;-25,58;-71,06;-101,39
-17,76;-3,68;-23,32;-24,09;-72,67;-102,31
-13,83;-2,94;-24,70;-22,88;-74,04;-103,00
-12,42;-2,36;-25,04;-22,43;-75,42;-103,68
-14,28;-1,95;-26,94;-21,92;-76,80;-104,37
-14,46;-1,84;-28,26;-20,59;-78,17;-105,11
-14,18;-1,44;-28,77;-19,50;-79,60;-105,63
-13,46;-1,20;-31,01;-19,38;-80,76;-106,14
-10,10;-1,20;-31,64;-19,10;-82,19;-106,71
-9,09;-1,20;-33,19;-18,52;-83,39;-107,05
-11,30;-1,20;-34,97;-18,24;-84,60;-107,40
-11,08;-1,14;-35,48;-17,66;-85,85;-107,74
-10,45;-1,31;-37,67;-17,26;-86,83;-108,14
-10,26;-1,43;-38,52;-17,09;-88,09;-108,31
-5,93;-1,83;-40,13;-16,86;-89,18;-108,48
-8,38;-1,88;-41,62;-16,86;-89,98;-108,70
-8,03;-2,33;-42,43;-16,80;-91,07;-108,70
-7,75;-3,02;-44,38;-16,85;-91,93;-108,70
-7,30;-3,77;-45,24;-17,42;-92,79;-108,75
-6,61;-4,23;-46,85;-17,71;-93,70;-108,58
-5,86;-5,04;-48,39;-18,28;-94,39;-108,41
-5,22;-5,08;-48,97;-18,63;-95,13;-108,29
-5,05;-6,34;-50,92;-18,97;-95,65;-107,95
-4,94;-7,50;-51,95;-19,26;-96,16;-107,60
-4,53;-8,25;-52,81;-19,53;-96,68;-107,26
-4,42;-8,34;-54,59;-20,86;-97,25;-106,96
-4,02;-10,36;-55,45;-21,78;-97,59;-106,45
-3,85;-11,28;-56,14;-22,53;-97,99;-105,93
-3,73;-11,61;-57,63;-22,69;-98,16;-105,47
-3,33;-13,57;-58,77;-24,41;-98,33;-104,78
-3,10;-14,66;-59,35;-25,62;-98,56;-104,09
-3,16;-15,22;-60,44;-25,73;-98,56;-103,40
-2,92;-17,19;-61,30;-27,62;-98,61;-102,77
-2,92;-18,16;-62,27;-28,95;-98,44;-101,91
-2,92;-19,24;-62,73;-29,46;-98,26;-101,05
-2,86;-20,97;-63,42;-31,70;-98,14;-100,19
-3,10;-21,83;-64,16;-32,27;-97,80;-99,38
-3,03;-23,43;-64,68;-34,11;-97,46;-98,35
-3,21;-24,93;-65,19;-35,54;-97,16;-97,27
-3,32;-25,73;-65,77;-36,52;-96,65;-96,51
-3,72;-27,68;-66,17;-38,70;-96,13;-95,26
-3,89;-28,54;-66,28;-39,38;-95,67;-94,22
-4,01;-30,21;-66,68;-41,74;-94,98;-93,25
-4,41;-31,47;-66,91;-42,71;-94,34;-92,04
-4,58;-32,27;-66,91;-44,78;-93,48;-90,84
-4,69;-34,22;-66,91;-45,99;-92,63;-89,64
-4,98;-35,20;-66,96;-48,05;-91,77;-88,43
-5,43;-36,34;-66,79;-49,26;-90,96;-87,23
-6,18;-37,90;-66,62;-51,32;-89,87;-86,03
-6,70;-38,58;-66,50;-52,53;-89,12;-84,82
-7,21;-40,02;-66,16;-54,59;-87,86;-83,67
-7,85;-41,34;-65,81;-55,86;-86,89;-82,25
-8,02;-42,14;-65,52;-57,58;-85,68;-81,10
-7,89;-43,12;-65,06;-59,36;-84,48;-79,67
-8,98;-44,49;-64,32;-60,90;-83,28;-78,52
-9,97;-45,18;-63,86;-62,45;-82,13;-77,09
-10,48;-45,81;-63,17;-64,00;-80,70;-75,89
-11,06;-46,61;-62,54;-65,61;-79,55;-74,74
-11,40;-47,82;-61,74;-66,93;-78,17;-73,31
-11,51;-48,33;-60,65;-68,53;-76,80;-72,10
-12,60;-48,91;-59,73;-69,91;-75,48;-70,96
-13,58;-49,19;-59,16;-71,29;-73,88;-69,53
-14,16;-49,65;-58,24;-72,67;-72,50;-68,32
-14,50;-50,46;-56,64;-74,10;-71,18;-67,07
-14,72;-50,80;-56,12;-75,30;-69,58;-66,09
-15,29;-51,14;-55,03;-76,56;-68,26;-64,89
-16,50;-51,60;-53,26;-77,54;-66,66;-63,63
-17,02;-51,54;-52,51;-78,80;-65,34;-62,65
-17,60;-51,77;-51,42;-79,88;-63,74;-61,39
-18,00;-51,83;-49,65;-80,69;-62,47;-60,31
-17,99;-51,60;-49,07;-81,78;-60,59;-59,50
-18,62;-51,66;-47,12;-82,69;-59,50;-58,53
-19,60;-51,54;-46,15;-83,38;-57,89;-57,16
-20,12;-51,25;-45,18;-84,07;-56,52;-56,47
-20,69;-50,74;-42,94;-84,81;-55,26;-55,95
-21,10;-50,22;-42,37;-85,32;-53,31;-54,69
-21,27;-49,71;-40,48;-85,84;-52,39;-53,43
-21,44;-49,13;-39,28;-86,41;-51,02;-53,14
-21,55;-48,90;-38,42;-86,81;-49,53;-52,69
-21,84;-48,27;-35,55;-86,93;-48,67;-52,05
-22,41;-47,47;-35,67;-87,38;-46,95;-51,53
-22,76;-46,27;-33,78;-87,32;-45,98;-48,79
-23,10;-45,86;-32,51;-87,60;-44,83;-49,76
-23,50;-45,06;-32,41;-87,38;-43,29;-49,65
-23,74;-44,09;-26,99;-87,43;-42,43;-49,25
-23,68;-42,71;-28,79;-87,31;-41,74;-49,13
-23,91;-42,20;-28,23;-86,97;-40,19;-48,79
-23,91;-41,05;-23,78;-86,62;-39,27;-48,45
-23,91;-39,50;-25,41;-86,33;-38,64;-48,04
-23,91;-38,76;-24,33;-85,81;-37,84;-47,87
-23,97;-37,61;-21,21;-85,35;-36,70;-47,64
-23,74;-36,12;-22,09;-84,66;-35,95;-47,70
-23,80;-35,27;-21,66;-83,98;-35,43;-47,42
-23,68;-33,60;-16,49;-83,34;-34,92;-47,53
-23,34;-32,34;-18,81;-82,48;-34,52;-47,93
-22,99;-31,54;-18,25;-81,62;-33,54;-48,05
-22,65;-29,59;-17,99;-80,82;-32,97;-48,39
-22,31;-28,68;-13,47;-79,79;-32,57;-48,79
-21,90;-27,36;-13,57;-78,81;-32,39;-48,91
-21,73;-25,64;-15,14;-77,60;-32,22;-49,31
-21,62;-24,84;-14,63;-76,40;-31,99;-49,71
-21,27;-22,89;-14,53;-75,25;-32,05;-48,62
-20,93;-21,92;-12,81;-73,82;-31,82;-49,83
-20,71;-20,83;-10,61;-72,67;-31,76;-51,15
-20,02;-19,05;-10,21;-71,30;-31,99;-52,12
-19,27;-18,48;-9,98;-69,98;-31,93;-52,64
-18,70;-16,53;-9,73;-68,38;-32,11;-53,15
-18,35;-15,44;-10,30;-67,06;-32,28;-53,39
-18,07;-14,88;-11,82;-65,51;-32,33;-54,99
-17,55;-12,86;-11,83;-63,96;-32,85;-55,68
-17,16;-12,00;-9,98;-62,47;-33,25;-56,31
-16,30;-11,32;-9,92;-60,64;-34,23;-57,00
-15,20;-9,76;-10,15;-59,44;-34,74;-58,55
-15,14;-8,84;-9,97;-57,32;-35,26;-59,41
-14,63;-8,22;-9,76;-56,40;-35,66;-60,16
-14,17;-7,42;-12,94;-54,06;-36,46;-61,36
-13,61;-6,26;-13,92;-53,13;-37,61;-62,62
-12,39;-5,51;-14,44;-50,79;-38,30;-63,65
-11,82;-5,06;-15,68;-49,87;-38,87;-64,63
-11,47;-4,31;-13,41;-47,53;-39,85;-65,84
-11,19;-3,86;-12,96;-46,55;-41,16;-67,04
-10,79;-3,11;-17,07;-44,49;-41,97;-68,24
-10,60;-2,53;-18,05;-43,23;-42,83;-69,45
-7,06;-2,19;-19,17;-41,40;-44,61;-70,60
-5,82;-1,78;-16,35;-40,02;-45,35;-72,03
-7,97;-1,61;-20,69;-38,82;-46,44;-73,18
-7,92;-1,38;-22,14;-36,64;-48,16;-74,61
-7,41;-1,44;-19,91;-35,96;-49,08;-75,82
-6,95;-1,14;-23,72;-33,49;-50,46;-76,97
-6,93;-1,38;-25,17;-32,74;-51,89;-78,40
-3,62;-1,31;-23,99;-31,66;-52,99;-79,60
-3,05;-1,49;-27,34;-29,88;-54,65;-80,76
-2,64;-1,60;-28,43;-29,25;-55,74;-82,19
-2,47;-1,94;-28,94;-27,53;-57,35;-83,34
-2,24;-2,22;-31,13;-26,38;-58,72;-84,77
-2,24;-2,68;-32,04;-25,87;-60,04;-85,97
-2,42;-3,37;-33,42;-25,08;-61,59;-87,18
-1,78;-4,12;-34,97;-21,61;-63,20;-88,38
-1,61;-4,69;-35,48;-22,77;-64,58;-89,64
-1,44;-4,85;-37,61;-22,14;-65,90;-90,62
-1,20;-5,59;-38,75;-21,93;-67,50;-91,88
-1,27;-6,92;-40,07;-17,81;-68,82;-92,86
-1,03;-7,90;-41,85;-19,56;-70,43;-94,12
-1,03;-8,17;-42,43;-19,21;-71,81;-95,15
-0,97;-9,38;-44,32;-18,87;-73,13;-96,18
-1,20;-10,71;-45,47;-18,52;-74,73;-97,21
-1,14;-11,51;-46,85;-18,12;-76,11;-98,30
-1,31;-12,42;-48,39;-18,01;-77,54;-99,16
-1,49;-13,92;-49,03;-17,54;-78,69;-100,02
-1,66;-14,89;-50,69;-17,60;-80,12;-100,88
-1,89;-16,03;-52,01;-17,31;-81,27;-101,79
-1,83;-17,59;-52,64;-17,48;-82,70;-102,48
-1,94;-18,15;-54,36;-17,60;-83,96;-103,17
-2,29;-20,05;-55,45;-17,94;-84,94;-103,86
-2,57;-21,32;-56,20;-18,28;-86,20;-104,54
-3,08;-22,11;-57,46;-18,63;-87,18;-105,28
-3,54;-24,07;-58,60;-19,03;-88,49;-105,80
-4,29;-24,98;-59,23;-19,56;-89,30;-106,37
-4,87;-26,30;-60,04;-17,63;-90,38;-106,71
-5,33;-28,09;-61,18;-20,28;-91,24;-107,05
-5,15;-28,65;-61,87;-21,43;-92,10;-107,40
-5,60;-30,55;-62,56;-22,24;-93,02;-107,74
-6,29;-31,81;-63,30;-22,29;-93,70;-108,14
-6,68;-32,67;-63,76;-23,49;-94,39;-108,36
-8,77;-34,45;-64,51;-24,82;-95,13;-108,31
-8,71;-35,08;-65,08;-25,68;-95,65;-108,53
-8,82;-36,75;-65,42;-26,30;-96,22;-108,53
-9,05;-38,07;-65,77;-28,03;-96,51;-108,58
-9,61;-38,75;-66,17;-29,00;-97,08;-108,41
-10,10;-40,19;-66,34;-30,09;-97,47;-108,24
-13,41;-41,57;-66,56;-31,87;-97,64;-108,07
-14,58;-42,14;-66,56;-32,38;-97,82;-107,95
-12,67;-43,12;-66,56;-34,51;-98,04;-107,60
-12,60;-44,49;-66,62;-35,60;-97,99;-107,26
-12,80;-45,18;-66,45;-37,15;-98,26;-106,96
-16,27;-45,81;-66,27;-38,81;-98,04;-106,45
-17,02;-46,61;-66,16;-39,79;-98,14;-105,93
-17,72;-47,82;-65,81;-41,91;-97,75;-105,42
-18,13;-48,33;-65,47;-42,89;-97,63;-104,95
-16,33;-48,91;-65,18;-44,95;-97,28;-104,26
-16,13;-49,25;-64,72;-46,16;-96,94;-103,58
-19,37;-49,48;-64,03;-48,22;-96,65;-102,94
-20,12;-50,23;-63,29;-49,43;-96,18;-102,08
-20,69;-50,80;-62,83;-51,49;-95,44;-101,22
-21,04;-51,20;-62,20;-52,76;-94,98;-100,36
-21,44;-51,43;-61,39;-54,54;-94,29;-99,50
-21,67;-51,37;-60,31;-56,08;-93,66;-98,69
-21,49;-51,60;-59,39;-57,58;-92,80;-97,66
-22,07;-51,66;-58,87;-59,41;-91,94;-96,63
-22,41;-51,48;-57,67;-60,68;-91,08;-95,60
-22,70;-51,31;-56,30;-62,45;-90,27;-94,57
-23,33;-51,20;-55,78;-64,06;-89,24;-93,59
-23,50;-50,91;-54,63;-65,38;-88,21;-92,39
-23,68;-50,45;-53,09;-66,93;-87,23;-91,13
-23,85;-49,65;-52,39;-68,59;-86,03;-90,15
-24,08;-49,31;-51,02;-69,74;-84,82;-88,95
-24,08;-49,02;-49,47;-71,12;-83,62;-87,75
-24,08;-48,56;-48,90;-72,49;-82,42;-86,54
-24,08;-47,98;-47,01;-73,92;-81,27;-85,39
-24,14;-46,90;-45,75;-75,13;-79,89;-83,96
-23,97;-45,92;-45,00;-76,39;-78,46;-82,76
-23,80;-45,52;-42,77;-77,42;-77,31;-81,61
-23,62;-44,83;-42,20;-78,45;-75,99;-80,18
-23,51;-43,29;-40,31;-79,49;-74,39;-79,03
-23,17;-42,37;-39,10;-80,57;-73,02;-77,60
;-41,91;-38,07;-81,43;-71,64;-76,40
;-40,48;-36,07;-82,35;-70,32;-75,25
;-39,16;-35,44;-83,04;-68,72;-73,82
;-38,53;-33,83;-83,72;-67,40;-72,62
;-36,81;-32,34;-84,46;-65,80;-71,42
;-35,78;-31,54;-84,98;-64,48;-70,21
;-34,98;-29,53;-85,50;-62,88;-69,01
;-33,03;-28,79;-86,07;-61,56;-67,81
;-32,06;-27,70;-86,46;-59,90;-66,55
;-30,97;-25,86;-86,64;-58,86;-65,57
;-29,25;-25,41;-86,81;-56,98;-64,31
;-28,45;-24,04;-87,03;-55,83;-63,34
;-26,50;-22,37;-87,03;-54,46;-62,14
;-25,52;-22,03;-87,03;-53,03;-60,82
;-24,50;-21,12;-87,08;-51,94;-59,96
;-22,48;-19,50;-86,97;-50,22;-59,21
;-21,86;-18,75;-86,62;-49,30;-57,90
;-20,20;-18,42;-86,28;-47,93;-56,98
;-18,93;-17,39;-85,99;-46,44;-56,35
;-18,20;-16,18;-85,47;-45,46;-55,55
;-15,89;-15,60;-85,01;-44,26;-54,40
;-15,32;-15,32;-84,32;-42,94;-53,66
;-14,59;-14,86;-83,63;-42,14;-53,20
;-12,16;-14,11;-83,00;-41,17;-52,51
;-12,00;-13,66;-82,14;-39,79;-51,83
;-11,38;-12,85;-81,28;-39,10;-51,14
;-9,59;-12,44;-80,47;-38,47;-50,34
;-8,61;-12,21;-79,44;-37,67;-49,99
;-8,22;-12,21;-78,46;-36,47;-49,59
;-7,54;-12,27;-77,26;-35,95;-49,48
;-5,86;-12,04;-76,06;-35,43;-49,13
;-5,34;-11,98;-74,85;-34,98;-48,73
;-4,83;-12,21;-73,71;-34,23;-48,56
;-4,31;-12,21;-72,33;-33,71;-48,39
;-3,80;-12,15;-70,96;-33,14;-48,22
;-3,34;-12,20;-69,58;-32,80;-47,99
;-2,53;-12,66;-68,26;-32,39;-47,93
;-2,13;-13,35;-66,66;-32,16;-48,10
;-1,95;-14,10;-65,34;-32,16;-48,33
;-1,78;-14,61;-63,79;-32,22;-48,22
;-1,55;-15,19;-62,30;-31,93;-48,56
;-1,55;-15,47;-60,47;-32,16;-48,96
;-1,55;-15,75;-59,21;-32,11;-49,08
;-1,49;-17,07;-57,38;-32,28;-49,48
;-1,72;-17,99;-56,17;-32,45;-49,59
;-1,60;-18,68;-54,11;-32,51;-49,88
;-2,00;-19,13;-52,91;-33,02;-50,29
;-1,99;-20,69;-50,85;-33,48;-51,20
;-2,74;-21,61;-49,64;-34,23;-51,95
;-3,20;-22,00;-47,53;-34,74;-52,46
;-3,94;-23,67;-46,55;-35,32;-52,98
;-4,52;-25,11;-44,49;-35,49;-53,27
;-4,93;-25,15;-43,23;-36,29;-54,59
;-4,61;-27,34;-41,40;-37,44;-55,50
;-6,34;-28,43;-40,02;-38,13;-56,19
;-7,50;-28,94;-38,76;-38,76;-56,71
;-8,85;-31,18;-36,87;-39,44;-57,97
;-6,07;-31,81;-35,84;-40,99;-59,06
;-10,13;-33,42;-33,89;-41,85;-59,87
;-11,34;-34,97;-32,92;-42,54;-60,84
;-11,50;-35,48;-31,83;-43,98;-62,10
;-13,17;-37,67;-30,05;-45,29;-63,14
;-14,67;-38,52;-29,36;-45,93;-64,11
;-14,41;-40,13;-27,93;-47,65;-65,32
;-16,78;-41,68;-26,61;-48,62;-66,52
;-18,17;-42,20;-25,81;-49,71;-67,73
;-18,44;-44,38;-24,84;-51,43;-68,93
;-20,63;-45,35;-23,46;-52,24;-70,14
;-21,60;-46,44;-22,71;-54,13;-71,34
;-22,69;-48,16;-22,31;-55,28;-72,55
;-24,47;-49,08;-21,45;-56,60;-73,70
;-24,98;-50,46;-20,53;-58,21;-75,13
;-27,17;-52,06;-19,73;-59,53;-76,33
;-28,14;-52,47;-19,38;-61,13;-77,49
;-29,17;-54,19;-18,98;-62,51;-78,92
;-31,24;-55,28;-18,87;-63,83;-80,07
;-31,58;-56,02;-18,52;-65,44;-81,50
;-33,48;-57,29;-18,06;-66,76;-82,70
;-34,80;-58,37;-18,12;-68,36;-83,91
;-35,37;-59,23;-17,89;-69,74;-85,11
;-37,38;-60,09;-17,89;-71,12;-86,32
;-38,24;-60,95;-17,83;-72,44;-87,52
;-38,87;-61,87;-17,94;-74,04;-88,73
;-40,59;-62,61;-18,34;-75,47;-89,93
;-41,80;-63,08;-18,46;-76,62;-91,19
;-42,03;-63,82;-18,80;-78,00;-92,17
;-43,52;-64,33;-19,20;-79,43;-93,43
;-44,66;-64,85;-19,20;-80,58;-94,46
;-45,41;-65,42;-19,83;-82,01;-95,49
;-45,75;-65,82;-20,69;-83,27;-96,52
;-46,84;-65,94;-21,61;-84,25;-97,61
;-47,82;-66,34;-22,41;-85,51;-98,47
;-48,39;-66,56;-22,40;-86,49;-99,33
;-48,73;-66,56;-23,84;-87,75;-100,19
;-49,02;-66,56;-25,22;-88,83;-101,05
;-49,59;-66,56;-25,73;-89,69;-101,96
;-49,88;-66,62;-26,88;-90,55;-102,65
;-50,46;-66,50;-28,43;-91,41;-103,34
;-50,80;-66,10;-29,11;-92,27;-104,03
;-51,26;-65,99;-30,49;-93,19;-104,77
;-51,26;-65,70;-32,04;-93,88;-105,28
;-51,26;-65,18;-32,55;-94,62;-105,80
;-51,26;-64,67;-34,68;-95,13;-106,37
;-51,37;-64,20;-35,77;-95,65;-106,71
;-51,02;-63,46;-37,38;-96,22;-107,05
;-50,68;-63,00;-38,75;-96,56;-107,40
;-50,39;-62,37;-39,96;-96,90;-107,79
;-49,88;-61,56;-42,14;-97,30;-107,97
;-49,25;-60,42;-42,83;-97,47;-108,14
;-49,19;-59,79;-45,18;-97,64;-108,36
;-48,67;-58,99;-46,16;-97,87;-108,36
;-48,27;-58,01;-48,22;-97,87;-108,36
;-47,47;-56,70;-49,43;-97,92;-108,41
;-46,27;-55,89;-51,49;-97,70;-108,24
;-45,86;-55,03;-52,76;-97,80;-108,07
;-45,06;-53,26;-54,54;-97,40;-107,95
;-44,09;-52,51;-56,08;-97,28;-107,55
;-42,71;-51,36;-57,63;-96,99;-107,48
;-42,14;-49,88;-59,18;-96,42;-106,91
;-41,22;-49,01;-60,68;-96,13;-106,62
;-39,68;-47,35;-62,51;-95,67;-106,10
;-38,87;-46,15;-63,83;-94,98;-105,59
;-38,07;-45,12;-65,44;-94,29;-105,07
;-36,01;-43,17;-66,76;-93,60;-104,61
;-35,55;-42,25;-68,36;-92,97;-103,92
;-34,24;-40,88;-69,74;-92,11;-103,23
;-32,46;-39,45;-71,17;-91,25;-102,60
;-31,83;-38,42;-72,32;-90,44;-101,74
;-30,17;-36,47;-73,75;-89,41;-100,88
;-28,96;-35,55;-74,96;-88,38;-100,02
;-27,94;-34,18;-76,22;-87,35;-99,21
;-25,92;-32,69;-77,25;-86,37;-98,13
;-25,24;-31,89;-78,28;-85,11;-97,32
;-23,87;-29,94;-79,31;-84,14;-96,29
;-22,37;-28,90;-80,40;-82,99;-95,31
;-21,64;-28,05;-81,26;-81,56;-94,05
;-19,33;-26,27;-82,17;-80,41;-93,02
;-18,82;-25,52;-82,86;-78,98;-92,04
;-17,80;-24,38;-83,55;-77,83;-90,84
;-15,72;-22,77;-84,29;-76,46;-89,64
;-15,21;-22,20;-84,81;-75,08;-88,43
;-14,13;-21,23;-85,38;-73,71;-87,23
;-12,22;-19,91;-85,72;-72,38;-86,03
;-11,89;-18,99;-86,07;-70,78;-84,82
;-11,04;-18,36;-86,46;-69,41;-83,67
;-9,13;-17,56;-86,64;-68,09;-82,25
;-8,67;-16,41;-86,86;-66,49;-81,04
;-8,04;-15,60;-86,86;-65,17;-79,89
;-7,31;-15,32;-86,91;-63,57;-78,46
;-5,86;-14,80;-86,74;-62,25;-77,26
;-5,34;-14,28;-86,57;-60,59;-76,11
;-4,83;-13,77;-86,45;-59,50;-74,68
;-4,31;-13,25;-86,11;-57,95;-73,48
;-3,80;-12,68;-85,81;-56,24;-72,28
;-3,28;-12,27;-85,30;-55,43;-71,07
;-2,70;-12,04;-84,84;-53,49;-69,87
;-2,36;-12,04;-84,15;-52,57;-68,67
;-1,89;-12,04;-83,46;-51,25;-67,46
;-1,95;-12,04;-82,83;-49,47;-66,26
;-1,72;-12,04;-81,97;-48,84;-65,00
;-1,72;-11,98;-81,11;-47,12;-63,97
;-1,72;-12,15;-80,30;-46,09;-62,99
;-1,66;-12,20;-79,27;-45,18;-61,74
;-1,83;-12,66;-78,29;-43,69;-60,65
;-1,94;-13,41;-77,04;-42,54;-59,85
;-2,29;-13,92;-76,06;-42,03;-58,87
;-2,57;-14,44;-74,91;-40,76;-57,50
;-3,02;-15,02;-73,48;-39,62;-56,81
;-3,77;-15,24;-72,33;-38,93;-56,18
;-4,29;-15,81;-70,96;-38,30;-55,38
;-4,87;-16,90;-69,64;-37,50;-54,23
;-5,03;-17,82;-68,03;-36,29;-53,49
;-5,83;-18,51;-66,71;-35,78;-52,97
;-6,92;-18,96;-65,11;-35,20;-52,51
;-7,90;-20,51;-63,79;-34,92;-51,88
;-8,17;-21,43;-62,30;-34,46;-50,91
;-9,38;-21,89;-60,47;-33,71;-50,34
;-10,77;-23,32;-59,26;-33,14;-49,99
;-11,39;-24,64;-57,15;-32,74;-49,65
;-12,01;-25,33;-56,23;-32,57;-49,25
;-13,74;-26,71;-53,89;-32,34;-49,08
;-14,78;-28,26;-52,91;-32,39;-48,96
;-15,63;-28,83;-50,85;-32,11;-48,56
;-17,42;-30,78;-49,64;-32,34;-48,33
;-18,10;-31,76;-47,53;-32,28;-48,39
;-19,48;-32,84;-46,55;-32,51;-48,16
;-20,97;-34,57;-44,49;-32,39;-48,10
;-21,83;-35,37;-43,17;-32,68;-48,28
;-23,49;-37,26;-41,62;-33,19;-48,45
;-24,76;-38,47;-39,96;-33,71;-48,62
;-25,55;-39,56;-38,99;-34,23;-48,79
;-27,51;-41,28;-36,81;-34,80;-48,91
;-28,37;-42,14;-36,01;-35,09;-49,31
;-30,03;-43,80;-34,12;-35,54;-49,42
;-31,30;-45,01;-32,86;-36,12;-49,71
;-32,16;-46,10;-32,06;-37,21;-50,17
;-33,88;-47,82;-30,05;-38,18;-50,86
;-34,91;-48,80;-29,25;-38,58;-51,55
;-35,77;-49,94;-28,39;-39,33;-52,29
;-37,49;-51,43;-26,55;-40,59;-52,81
;-38,58;-52,41;-25,92;-41,74;-53,21
;-39,27;-53,61;-25,24;-42,20;-54,02
;-40,76;-54,93;-23,63;-43,63;-55,16
;-41,91;-55,74;-22,88;-44,95;-55,85
;-42,43;-56,71;-22,43;-45,64;-56,42
;-43,75;-58,03;-21,80;-47,07;-57,46
;-44,66;-58,95;-20,94;-48,34;-58,55
;-45,35;-59,52;-19,90;-49,20;-59,35
;-45,93;-60,61;-19,56;-50,86;-60,33
;-47,07;-61,53;-19,21;-52,01;-61,59
;-47,82;-62,21;-18,81;-53,39;-62,62
;-48,33;-62,96;-18,64;-54,82;-63,60
;-48,91;-63,47;-18,52;-55,86;-64,86
;-49,25;-63,99;-18,06;-57,75;-65,84
;-49,54;-64,51;-18,06;-58,89;-67,04
;-50,11;-65,08;-18,06;-60,22;-68,24
;-50,51;-65,42;-18,00;-61,82;-69,45
;-50,63;-65,82;-18,17;-63,14;-70,65
;-51,08;-65,99;-18,28;-64,75;-71,86
;-51,08;-66,17;-18,69;-66,12;-73,01
;-51,08;-66,39;-18,80;-67,50;-74,44
;-51,14;-66,39;-19,14;-68,82;-75,65
;-51,02;-66,45;-19,37;-70,43;-76,80
;-50,68;-66,27;-19,94;-71,81;-78,23
;-50,34;-66,10;-21,09;-73,18;-79,43
